14;6;6;0;1;902;0;Wilkinson Xtreme 3 Sensitive Strip;24;0;0;0;0;0.674000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800110414;;7000706T;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;19.416000;16.176000;0.809000;0.674000;0.000000;0.000000;0.420000;0.674000;0.00;0.00;;-;152000006;;2015-04-10 10:33:46;Potraviny;Renáta Hrušková R&R;Tornaľa;98201;Mierová 209/114;Renáta Hrušková R&R ,   , Mierová 209/114 , 98201 Tornaľa (IČO: 34853308 );34853308;0;hruskova@gmail.com;Lučan
15;6;6;0;1;905;0;Wilkinson Xtreme3 Beauty;24;0;0;0;0;0.670000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800110469;;;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;19.296000;16.080000;0.804000;0.670000;0.000000;0.000000;0.420000;0.670000;0.00;0.00;Wilkinson;Wilkinson dámské systémy ;152000006;;2015-04-10 10:33:46;Potraviny;Renáta Hrušková R&R;Tornaľa;98201;Mierová 209/114;Renáta Hrušková R&R ,   , Mierová 209/114 , 98201 Tornaľa (IČO: 34853308 );34853308;0;hruskova@gmail.com;Lučan
16;7;7;0;1;455;0;LR6 Energizer Base FSB4;48;-24;0;0;0;1.560000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900246599;;638378;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;89.856000;74.880000;1.872000;1.560000;0.000000;0.000000;1.000000;1.560000;0.00;0.00;energizer;Energizer Base;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
17;7;7;0;1;457;0;LR03 Energizer Base FSB4;36;-12;0;0;0;1.560000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900247893;;637465;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;67.392000;56.160000;1.872000;1.560000;0.000000;0.000000;1.000000;1.560000;0.00;0.00;energizer;Energizer Base;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
18;7;7;0;1;463;0;LR6/20 Energizer Kartela Classic AA Multi blister 20;60;0;0;0;0;0.410000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900950663;;638330;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;29.520000;24.600000;0.492000;0.410000;0.000000;0.000000;0.250000;0.410000;0.00;0.00;energizer;Energizer Classic - Kartela Pack;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
19;7;7;0;1;464;0;LR03/20 Energizer Kartela Classic AAA Multi blister 20;60;0;0;0;0;0.360000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900950687;;638341;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;29.520000;24.600000;0.492000;0.410000;0.000000;0.000000;0.250000;0.360000;0.00;0.00;energizer;Energizer Classic - Kartela Pack;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
20;7;7;0;1;467;0;R6 Eveready;72;0;0;0;0;0.630000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900370812;;637081;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;54.432000;45.360000;0.756000;0.630000;0.000000;0.000000;0.430000;0.630000;0.00;0.00;energizer;Wonder/Eveready (shrink);152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
21;7;7;0;1;468;0;R03 Eveready;60;0;0;0;0;0.630000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900269956;;637069;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;45.360000;37.800000;0.756000;0.630000;0.000000;0.000000;0.430000;0.630000;0.00;0.00;energizer;Wonder/Eveready (shrink);152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
22;7;7;0;1;469;0;R14 Eveready;36;0;0;0;0;1.040000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900370829;;638772;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;44.928000;37.440000;1.248000;1.040000;0.000000;0.000000;0.520000;1.040000;0.00;0.00;energizer;Wonder/Eveready (shrink);152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
23;7;7;0;1;470;0;R20 Eveready;12;0;0;0;0;1.790000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900370836;;637083;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;25.776000;21.480000;2.148000;1.790000;0.000000;0.000000;0.960000;1.790000;0.00;0.00;energizer;Wonder/Eveready (shrink);152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
24;7;7;0;1;471;0;6F22 Eveready;20;0;0;0;0;0.640000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;8594005660151;;632313;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;15.360000;12.800000;0.768000;0.640000;0.000000;0.000000;0.400000;0.640000;0.00;0.00;energizer;Wonder/Eveready (shrink);152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
25;7;7;0;1;472;0;3R12 Eveready;5;0;0;0;0;1.180000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;8594005660120;;632314;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;7.080000;5.900000;1.416000;1.180000;0.000000;0.000000;0.760000;1.180000;0.00;0.00;energizer;Wonder/Eveready (shrink);152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
26;7;7;0;1;517;0;A23 Energizer PIP1;20;0;0;0;0;0.780000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900012309;;611330;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;18.720000;15.600000;0.936000;0.780000;0.000000;0.000000;0.420000;0.780000;0.00;0.00;energizer;Speciální alkalické baterie;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
27;7;7;0;1;577;0;Quattro Titanium Sensitive brity 4ks;3;0;0;0;0;6.950000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800509805;;70050980;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;25.020000;20.850000;8.340000;6.950000;0.000000;0.000000;4.350000;6.950000;0.00;0.00;Wilkinson;Wilkinson pánské systémy ;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
28;7;7;0;1;582;0;Xtreme3 System - brity;10;0;0;0;0;2.600000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800012701;;70041270;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;31.200000;26.000000;3.120000;2.600000;0.000000;0.000000;1.750000;2.600000;0.00;0.00;Wilkinson;Wilkinson pánské systémy ;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
29;7;7;0;1;583;0;Xtreme3 System strojek;3;0;0;0;0;2.600000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800730902;;70023090;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;9.360000;7.800000;3.120000;2.600000;0.000000;0.000000;1.750000;2.600000;0.00;0.00;Wilkinson;Wilkinson pánské systémy ;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
30;7;7;0;1;584;0;Classic DEB;5;0;0;0;0;2.340000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800015504;;7000155Z;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;14.040000;11.700000;2.808000;2.340000;0.000000;0.000000;1.600000;2.340000;0.00;0.00;Wilkinson;Wilkinson pánské systémy ;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
31;7;7;0;1;592;0;Quattro For Women 3+1;3;0;0;0;0;6.450000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800414208;;7004142VX;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;23.220000;19.350000;7.740000;6.450000;0.000000;0.000000;4.040000;6.450000;0.00;0.00;Wilkinson;Wilkinson dámské systémy ;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
32;7;7;0;1;599;0;Xtreme3 Beauty 3+1;10;0;0;0;0;2.600000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800510412;;7005712C;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;31.200000;26.000000;3.120000;2.600000;0.000000;0.000000;1.750000;2.600000;0.00;0.00;Wilkinson;Wilkinson pohotová holítka;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
33;7;7;0;1;600;0;Xtreme3 Sensitive 3+1;10;0;0;0;0;2.600000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800710409;;7005707E;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;31.200000;26.000000;3.120000;2.600000;0.000000;0.000000;1.750000;2.600000;0.00;0.00;Wilkinson;Wilkinson pohotová holítka;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
34;7;7;0;1;609;0;Quattro Dispo pánské 3ks;3;0;0;0;0;4.440000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800408009;;7007080AX;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;15.984000;13.320000;5.328000;4.440000;0.000000;0.000000;2.790000;4.440000;0.00;0.00;Wilkinson;Wilkinson pohotová holítka;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
35;7;7;0;1;610;0;Quattro Dispo Dámské 3ks;3;0;0;0;0;4.440000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800408108;;7007081BX;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;15.984000;13.320000;5.328000;4.440000;0.000000;0.000000;2.790000;4.440000;0.00;0.00;Wilkinson;Wilkinson pohotová holítka;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
36;7;7;0;1;824;0;Loctite super bond;12;0;0;0;0;0.750000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;9000100072441;;;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;10.800000;9.000000;0.900000;0.750000;0.000000;0.000000;0.630000;0.750000;0.00;0.00;Home;HENKEL;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
37;7;7;0;1;902;0;Wilkinson Xtreme 3 Sensitive Strip;24;-24;0;0;0;0.674000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800110414;;7000706T;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;19.416000;16.176000;0.809000;0.674000;0.000000;0.000000;0.420000;0.674000;0.00;0.00;;-;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
38;7;7;0;1;905;0;Wilkinson Xtreme3 Beauty;24;-24;0;0;0;0.670000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;4027800110469;;;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;19.296000;16.080000;0.804000;0.670000;0.000000;0.000000;0.420000;0.670000;0.00;0.00;Wilkinson;Wilkinson dámské systémy ;152000007;;2015-04-10 11:53:50;Drogéria;Bolček Radoslav;Varín;01303;J.Bottu 471/25;Bolček Radoslav ,   , J.Bottu 471/25 , 01303 Varín (IČO: 41078098 );41078098;0;bolcek@gmail.com;Lučan
39;8;8;0;1;461;0;LR03 Energizer Family Pack 10;240;0;0;0;0;0.330000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900300666;;630066;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;95.040000;79.200000;0.396000;0.330000;0.000000;0.000000;0.207000;0.330000;0.00;0.00;energizer;Energizer Family Packs;152000008;;2015-04-10 13:27:09;Potraviny;Mgr.Kamil Muráň;Belá;01305;Družstevná 123;Mgr.Kamil Muráň ,   , Družstevná 123 , 01305 Belá (IČO: 17931983 );17931983;0;muran@gmail.com;Lučan
40;8;8;0;1;462;0;LR6 Energizer family Pack 10;240;0;0;0;0;0.330000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900275001;;627500;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;95.040000;79.200000;0.396000;0.330000;0.000000;0.000000;0.223000;0.330000;0.00;0.00;energizer;Energizer Family Packs;152000008;;2015-04-10 13:27:09;Potraviny;Mgr.Kamil Muráň;Belá;01305;Družstevná 123;Mgr.Kamil Muráň ,   , Družstevná 123 , 01305 Belá (IČO: 17931983 );17931983;0;muran@gmail.com;Lučan
41;8;8;0;1;467;0;R6 Eveready;60;-72;0;0;0;0.630000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900370812;;637081;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;45.360000;37.800000;0.756000;0.630000;0.000000;0.000000;0.430000;0.630000;0.00;0.00;energizer;Wonder/Eveready (shrink);152000008;;2015-04-10 13:27:09;Potraviny;Mgr.Kamil Muráň;Belá;01305;Družstevná 123;Mgr.Kamil Muráň ,   , Družstevná 123 , 01305 Belá (IČO: 17931983 );17931983;0;muran@gmail.com;Lučan
42;8;8;0;1;468;0;R03 Eveready;75;-60;0;0;0;0.630000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900269956;;637069;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;56.700000;47.250000;0.756000;0.630000;0.000000;0.000000;0.430000;0.630000;0.00;0.00;energizer;Wonder/Eveready (shrink);152000008;;2015-04-10 13:27:09;Potraviny;Mgr.Kamil Muráň;Belá;01305;Družstevná 123;Mgr.Kamil Muráň ,   , Družstevná 123 , 01305 Belá (IČO: 17931983 );17931983;0;muran@gmail.com;Lučan
43;8;8;0;1;471;0;6F22 Eveready;10;-20;0;0;0;0.640000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;8594005660151;;632313;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;7.680000;6.400000;0.768000;0.640000;0.000000;0.000000;0.400000;0.640000;0.00;0.00;energizer;Wonder/Eveready (shrink);152000008;;2015-04-10 13:27:09;Potraviny;Mgr.Kamil Muráň;Belá;01305;Družstevná 123;Mgr.Kamil Muráň ,   , Družstevná 123 , 01305 Belá (IČO: 17931983 );17931983;0;muran@gmail.com;Lučan
44;8;8;0;1;472;0;3R12 Eveready;10;-5;0;0;0;1.180000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;8594005660120;;632314;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;14.160000;11.800000;1.416000;1.180000;0.000000;0.000000;0.760000;1.180000;0.00;0.00;energizer;Wonder/Eveready (shrink);152000008;;2015-04-10 13:27:09;Potraviny;Mgr.Kamil Muráň;Belá;01305;Družstevná 123;Mgr.Kamil Muráň ,   , Družstevná 123 , 01305 Belá (IČO: 17931983 );17931983;0;muran@gmail.com;Lučan
45;8;8;0;1;503;0;2016 Energizer PIP1;10;0;0;0;0;0.630000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900015300;;626983X;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;7.560000;6.300000;0.756000;0.630000;0.000000;0.000000;0.410000;0.630000;0.00;0.00;energizer;Lithiové knoflíkové baterie;152000008;;2015-04-10 13:27:09;Potraviny;Mgr.Kamil Muráň;Belá;01305;Družstevná 123;Mgr.Kamil Muráň ,   , Družstevná 123 , 01305 Belá (IČO: 17931983 );17931983;0;muran@gmail.com;Lučan
46;8;8;0;1;504;0;2025 Energizer PIP1;10;0;0;0;0;0.640000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900015409;;637433X;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;7.680000;6.400000;0.768000;0.640000;0.000000;0.000000;0.420000;0.640000;0.00;0.00;energizer;Lithiové knoflíkové baterie;152000008;;2015-04-10 13:27:09;Potraviny;Mgr.Kamil Muráň;Belá;01305;Družstevná 123;Mgr.Kamil Muráň ,   , Družstevná 123 , 01305 Belá (IČO: 17931983 );17931983;0;muran@gmail.com;Lučan
47;8;8;0;1;505;0;2032 Energizer PIP1;10;0;0;0;0;0.650000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900015508;;637181X;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;7.800000;6.500000;0.780000;0.650000;0.000000;0.000000;0.420000;0.650000;0.00;0.00;energizer;Lithiové knoflíkové baterie;152000008;;2015-04-10 13:27:09;Potraviny;Mgr.Kamil Muráň;Belá;01305;Družstevná 123;Mgr.Kamil Muráň ,   , Družstevná 123 , 01305 Belá (IČO: 17931983 );17931983;0;muran@gmail.com;Lučan
48;8;8;0;1;517;0;A23 Energizer PIP1;10;-20;0;0;0;0.780000;0.00;0.000000;0.000000;0.000000;0.00;0.000000;7638900012309;;611330;;0.000000;0;;0.000;0.000000;0.000;0;;0;0000-00-00 00:00:00;9.360000;7.800000;0.936000;0.780000;0.000000;0.000000;0.420000;0.780000;0.00;0.00;energizer;Speciální alkalické baterie;152000008;;2015-04-10 13:27:09;Potraviny;Mgr.Kamil Muráň;Belá;01305;Družstevná 123;Mgr.Kamil Muráň ,   , Družstevná 123 , 01305 Belá (IČO: 17931983 );17931983;0;muran@gmail.com;Lučan
